step,loss_D,loss_G,D_real_prob_mean,D_fake_prob_mean
3300,1.331712007522583,0.6674619913101196,0.51220703125,0.480712890625
3350,1.3347619771957397,0.7474347352981567,0.513671875,0.480712890625
3400,1.3774771690368652,0.7950554490089417,0.51953125,0.50927734375
3450,1.3424822092056274,0.7598161697387695,0.5185546875,0.4912109375
3500,1.353651762008667,0.7543662786483765,0.50537109375,0.484130859375
3550,1.3630397319793701,0.7612529397010803,0.483154296875,0.465087890625
3600,1.3192267417907715,0.807459831237793,0.52001953125,0.4814453125
3650,1.3472926616668701,0.7647514343261719,0.53759765625,0.5107421875
3700,1.3488491773605347,0.705054521560669,0.51318359375,0.4853515625
3750,1.378142237663269,0.690653920173645,0.5087890625,0.496826171875
3800,1.367461085319519,0.722222626209259,0.51708984375,0.5029296875
3850,1.3745715618133545,0.700282633304596,0.51123046875,0.496337890625
3900,1.3382964134216309,0.7723231315612793,0.5166015625,0.485595703125
3950,1.3824689388275146,0.7756606340408325,0.476806640625,0.4658203125
4000,1.3732924461364746,0.6740440130233765,0.52734375,0.5107421875
4050,1.3588167428970337,0.7586947083473206,0.53662109375,0.513671875
4100,1.3632395267486572,0.7220953702926636,0.5068359375,0.49072265625
4150,1.3403465747833252,0.7606255412101746,0.5244140625,0.49658203125
4200,1.3398361206054688,0.7425188422203064,0.51904296875,0.49072265625
4250,1.3269104957580566,0.732243537902832,0.51513671875,0.477783203125
4300,1.3525779247283936,0.7467480897903442,0.4892578125,0.466796875
4350,1.3364503383636475,0.7209134101867676,0.5087890625,0.478271484375
4400,1.332945466041565,0.7273584604263306,0.515625,0.484375
4450,1.3378413915634155,0.7029279470443726,0.52880859375,0.49951171875
4500,1.3695132732391357,0.6994407773017883,0.5078125,0.49365234375
4550,1.3180170059204102,0.7176595330238342,0.51611328125,0.47802734375
4600,1.3675012588500977,0.7121856212615967,0.5185546875,0.50341796875
4650,1.3457138538360596,0.7103320360183716,0.51806640625,0.4912109375
4700,1.3519350290298462,0.7094860076904297,0.49951171875,0.475830078125
4750,1.3903112411499023,0.772734522819519,0.498291015625,0.49609375
4800,1.332915186882019,0.73764967918396,0.53564453125,0.50146484375
4850,1.3401741981506348,0.7353515028953552,0.5185546875,0.487060546875
4900,1.3417587280273438,0.7759206295013428,0.52001953125,0.490234375
4950,1.3333100080490112,0.7131890058517456,0.50927734375,0.477294921875
5000,1.3409337997436523,0.752693235874176,0.54248046875,0.5126953125
5050,1.3299343585968018,0.7386768460273743,0.50927734375,0.47705078125
5100,1.3699357509613037,0.7416479587554932,0.5068359375,0.49072265625
5150,1.3396376371383667,0.6942119002342224,0.54296875,0.51416015625
5200,1.370543122291565,0.7330784201622009,0.49951171875,0.486083984375
5250,1.329975962638855,0.7287863492965698,0.5244140625,0.492431640625
5300,1.3568843603134155,0.6984590888023376,0.491455078125,0.4716796875
5350,1.3569636344909668,0.7104893922805786,0.497802734375,0.478271484375
5400,1.3427032232284546,0.7048757076263428,0.5107421875,0.485107421875
5450,1.3409979343414307,0.7180331349372864,0.53515625,0.50732421875
5500,1.357581377029419,0.6961889863014221,0.5166015625,0.495849609375
5550,1.3103718757629395,0.7382133603096008,0.51416015625,0.46923828125
5600,1.3561005592346191,0.7173411846160889,0.492431640625,0.47119140625
5650,1.3155996799468994,0.7536978125572205,0.541015625,0.5009765625
5700,1.3368788957595825,0.7057467699050903,0.52197265625,0.49267578125
5750,1.3244280815124512,0.7771220207214355,0.51806640625,0.48193359375
5800,1.354806900024414,0.7256481051445007,0.5126953125,0.491455078125
5850,1.3471037149429321,0.7259976863861084,0.488525390625,0.46337890625
5900,1.340895414352417,0.7641754746437073,0.53564453125,0.50830078125
5950,1.3470027446746826,0.7159406542778015,0.505859375,0.482177734375
6000,1.3541269302368164,0.7033329010009766,0.525390625,0.5048828125
6050,1.3446511030197144,0.6976906061172485,0.51904296875,0.489013671875
6100,1.3656721115112305,0.7683778405189514,0.496337890625,0.47998046875
6150,1.3179763555526733,0.7405825257301331,0.5439453125,0.50244140625
6200,1.360018253326416,0.738863468170166,0.493408203125,0.476318359375
6250,1.3306994438171387,0.6949017643928528,0.533203125,0.50048828125
6300,1.3816852569580078,0.776109516620636,0.50048828125,0.492919921875
6350,1.3197956085205078,0.7216252088546753,0.51318359375,0.474365234375
6400,1.3487224578857422,0.7069224715232849,0.490966796875,0.468017578125
6450,1.3423984050750732,0.7153323888778687,0.515625,0.489990234375
6500,1.337592601776123,0.732520341873169,0.51171875,0.482177734375
6550,1.3685718774795532,0.7249318361282349,0.49169921875,0.4775390625
6600,1.36765456199646,0.7963281273841858,0.5068359375,0.49267578125
6650,1.3496589660644531,0.6935506463050842,0.5107421875,0.488037109375
6700,1.321003794670105,0.7279976606369019,0.5234375,0.48486328125
6750,1.3296488523483276,0.7633721828460693,0.51171875,0.478759765625
6800,1.3489434719085693,0.7309063673019409,0.51513671875,0.491455078125
6850,1.3301451206207275,0.7392339110374451,0.5087890625,0.47509765625
6900,1.3371357917785645,0.7518391609191895,0.50732421875,0.4775390625
6950,1.3755418062210083,0.7445489764213562,0.48828125,0.478515625
7000,1.3381402492523193,0.7199713587760925,0.513671875,0.484375
7050,1.3754706382751465,0.7033050060272217,0.505859375,0.4970703125
7100,1.3536064624786377,0.6999925971031189,0.51318359375,0.490966796875
7150,1.3590632677078247,0.7007644176483154,0.509765625,0.49072265625
7200,1.3310844898223877,0.7116008400917053,0.53369140625,0.50244140625
7250,1.367977499961853,0.709437906742096,0.53076171875,0.51513671875
7300,1.3426883220672607,0.7788302898406982,0.494140625,0.46728515625
7350,1.3425579071044922,0.7038460969924927,0.5234375,0.498291015625
7400,1.3507816791534424,0.7210756540298462,0.52001953125,0.496337890625
7450,1.3588074445724487,0.7931692600250244,0.51318359375,0.495361328125
7500,1.346834659576416,0.7482500672340393,0.51513671875,0.48828125
7550,1.3238368034362793,0.7327784299850464,0.525390625,0.490478515625
7600,1.3547227382659912,0.7173677682876587,0.51123046875,0.491943359375
7650,1.3448355197906494,0.7449260950088501,0.5302734375,0.50390625
7700,1.3261675834655762,0.7240855693817139,0.5361328125,0.499755859375
7750,1.355401635169983,0.7126162648200989,0.481201171875,0.460205078125
7800,1.3074827194213867,0.7308865785598755,0.55029296875,0.50390625
7850,1.3241989612579346,0.7166399955749512,0.5146484375,0.477294921875
7900,1.3492071628570557,0.7129073143005371,0.52734375,0.5048828125
7950,1.3673242330551147,0.6892451047897339,0.52099609375,0.5078125
8000,1.3564300537109375,0.708991289138794,0.51220703125,0.491943359375
8050,1.3502871990203857,0.7867361307144165,0.5224609375,0.496337890625
8100,1.3528145551681519,0.6935155987739563,0.5048828125,0.477783203125
8150,1.3590481281280518,0.7334359288215637,0.50634765625,0.48779296875
8200,1.3327412605285645,0.7227528095245361,0.53076171875,0.497314453125
8250,1.3495171070098877,0.7617451548576355,0.498046875,0.47509765625
8300,1.3493351936340332,0.7219260931015015,0.544921875,0.52001953125
8350,1.3166723251342773,0.6999303698539734,0.51806640625,0.478515625
8400,1.3721705675125122,0.6944457292556763,0.5146484375,0.50341796875
8450,1.3372613191604614,0.6907262206077576,0.50244140625,0.4716796875
8500,1.336498498916626,0.7542420625686646,0.5029296875,0.47265625
8550,1.3669633865356445,0.7590019702911377,0.52099609375,0.505859375
8600,1.341750144958496,0.7691468000411987,0.52197265625,0.4931640625
8650,1.3371518850326538,0.7230282425880432,0.51025390625,0.48095703125
8700,1.3695685863494873,0.7188563942909241,0.50146484375,0.488525390625
8750,1.3441832065582275,0.6989015340805054,0.53857421875,0.51171875
8800,1.3481674194335938,0.6923092007637024,0.51708984375,0.4921875
8850,1.3685630559921265,0.7411417365074158,0.494140625,0.481201171875
8900,1.3430707454681396,0.7074712514877319,0.52734375,0.50048828125
8950,1.3622239828109741,0.7190936803817749,0.4853515625,0.467041015625
9000,1.3353183269500732,0.7164932489395142,0.515625,0.486572265625
9050,1.3621690273284912,0.7229880094528198,0.5224609375,0.50537109375
9100,1.3411152362823486,0.7497311234474182,0.52197265625,0.4951171875
9150,1.3487472534179688,0.7191765308380127,0.52197265625,0.4990234375
9200,1.3524439334869385,0.7237849831581116,0.52783203125,0.505859375
9250,1.3366624116897583,0.7356184720993042,0.5185546875,0.4892578125
9300,1.32685387134552,0.7529089450836182,0.5205078125,0.4873046875
9350,1.3372068405151367,0.730942964553833,0.50927734375,0.48046875
9400,1.3622645139694214,0.721280574798584,0.509765625,0.491455078125
9450,1.3531203269958496,0.7163429856300354,0.52099609375,0.498046875
9500,1.3454275131225586,0.7279367446899414,0.53173828125,0.50537109375
9550,1.3653255701065063,0.7102251052856445,0.51806640625,0.50146484375
9600,1.3543224334716797,0.7291918992996216,0.484375,0.45947265625
9650,1.3615429401397705,0.7847459316253662,0.50830078125,0.491455078125
9700,1.3499289751052856,0.7765681743621826,0.5068359375,0.484619140625
9750,1.3390696048736572,0.7356902360916138,0.51904296875,0.49072265625
9800,1.3573119640350342,0.7004541158676147,0.5224609375,0.50439453125
9850,1.3725324869155884,0.7605876922607422,0.529296875,0.51611328125
9900,1.3414459228515625,0.738275945186615,0.5224609375,0.49609375
9950,1.3366456031799316,0.6910378932952881,0.5087890625,0.479736328125
10000,1.3471832275390625,0.7279937267303467,0.50634765625,0.482421875
10050,1.384922742843628,0.7690060138702393,0.479736328125,0.4736328125
10100,1.327803134918213,0.7234407663345337,0.529296875,0.494873046875
10150,1.3538272380828857,0.6705195903778076,0.49755859375,0.47509765625
10200,1.334817886352539,0.8061621189117432,0.509765625,0.479736328125
10250,1.3464324474334717,0.7374041080474854,0.50927734375,0.48291015625
10300,1.3470993041992188,0.7032077312469482,0.5224609375,0.49951171875
10350,1.3521838188171387,0.7417782545089722,0.50830078125,0.486572265625
10400,1.3508639335632324,0.749447226524353,0.50732421875,0.48583984375
10450,1.3488385677337646,0.697031557559967,0.52099609375,0.4990234375
10500,1.3461891412734985,0.7213050127029419,0.53271484375,0.50830078125
10550,1.3502622842788696,0.7116191387176514,0.51513671875,0.491943359375
10600,1.3466503620147705,0.7445884943008423,0.5283203125,0.50439453125
10650,1.3500369787216187,0.7299472093582153,0.54296875,0.51904296875
10700,1.3675563335418701,0.7108011841773987,0.5078125,0.494384765625
10750,1.3332257270812988,0.7269831895828247,0.50927734375,0.47900390625
10800,1.3415539264678955,0.7712088823318481,0.494140625,0.466796875
10850,1.3798635005950928,0.7175908088684082,0.482421875,0.47216796875
10900,1.323020577430725,0.7128095626831055,0.525390625,0.48828125
10950,1.339785099029541,0.6916131377220154,0.51611328125,0.487060546875
11000,1.3588218688964844,0.73164963722229,0.50244140625,0.482421875
11050,1.3480150699615479,0.759534478187561,0.51025390625,0.488037109375
11100,1.3533177375793457,0.7355288863182068,0.51123046875,0.48828125
11150,1.362230896949768,0.6906431317329407,0.51318359375,0.496826171875
11200,1.3512200117111206,0.7983185648918152,0.5048828125,0.482177734375
11250,1.3655972480773926,0.732494592666626,0.4990234375,0.484130859375
11300,1.354781985282898,0.7273454666137695,0.515625,0.49658203125
11350,1.3569813966751099,0.7095779180526733,0.494873046875,0.476806640625
11400,1.3450775146484375,0.7828627824783325,0.50048828125,0.475341796875
11450,1.3612159490585327,0.7249699831008911,0.51416015625,0.49609375
11500,1.3597280979156494,0.6847350597381592,0.53271484375,0.5146484375
11550,1.3492475748062134,0.7332780957221985,0.498046875,0.4736328125
11600,1.3493897914886475,0.7402582168579102,0.494140625,0.469970703125
11650,1.4075498580932617,0.6475722789764404,0.50927734375,0.513671875
11700,1.3725028038024902,0.7300862073898315,0.49658203125,0.485595703125
11750,1.3547906875610352,0.7028628587722778,0.52001953125,0.49951171875
11800,1.3631781339645386,0.7378683090209961,0.497802734375,0.482421875
11850,1.347905158996582,0.7093215584754944,0.52490234375,0.50146484375
11900,1.3430781364440918,0.7226563096046448,0.5126953125,0.48583984375
11950,1.3436205387115479,0.7053394913673401,0.50439453125,0.479248046875
12000,1.3429940938949585,0.7103458642959595,0.5078125,0.481689453125
12050,1.3625117540359497,0.7431439161300659,0.51171875,0.4951171875
12100,1.3652671575546265,0.6829283237457275,0.5,0.48681640625
12150,1.361952781677246,0.7230384945869446,0.5078125,0.490478515625
12200,1.3506224155426025,0.6854968070983887,0.51025390625,0.488037109375
12250,1.345527172088623,0.7235244512557983,0.5087890625,0.483642578125
12300,1.3376277685165405,0.7369169592857361,0.51513671875,0.48583984375
12350,1.3640261888504028,0.6916511058807373,0.50439453125,0.489013671875
12400,1.360819697380066,0.7017515897750854,0.48486328125,0.466064453125
12450,1.3568668365478516,0.7159741520881653,0.497314453125,0.478271484375
12500,1.3595342636108398,0.7655360102653503,0.48828125,0.4697265625
12550,1.3598661422729492,0.6902971863746643,0.5361328125,0.517578125
12600,1.3573322296142578,0.7574572563171387,0.5029296875,0.481689453125
12650,1.3606224060058594,0.7045985460281372,0.50732421875,0.4892578125
12700,1.3302583694458008,0.6998941898345947,0.52001953125,0.48681640625
12750,1.3648251295089722,0.6911324262619019,0.50830078125,0.49462890625
12800,1.3438894748687744,0.7214425802230835,0.5283203125,0.50244140625
12850,1.3559865951538086,0.7258191108703613,0.51806640625,0.498291015625
12900,1.3566442728042603,0.7454980611801147,0.513671875,0.494384765625
12950,1.3635553121566772,0.7107487320899963,0.51318359375,0.49853515625
13000,1.3463077545166016,0.770691454410553,0.53759765625,0.5126953125
13050,1.3552570343017578,0.7470327019691467,0.509765625,0.490478515625
13100,1.3601195812225342,0.7651611566543579,0.50341796875,0.4853515625
13150,1.3670841455459595,0.6805986166000366,0.4970703125,0.48388671875
13200,1.3790363073349,0.7571759223937988,0.548828125,0.53466796875
13250,1.3747272491455078,0.7482622861862183,0.49853515625,0.486083984375
13300,1.3376808166503906,0.7548925876617432,0.498779296875,0.46826171875
13350,1.3540761470794678,0.690240204334259,0.5263671875,0.50537109375
13400,1.3352444171905518,0.7400500178337097,0.51708984375,0.487060546875
13450,1.3675847053527832,0.7177854180335999,0.53369140625,0.51953125
13500,1.3497661352157593,0.6865220069885254,0.49462890625,0.4716796875
13550,1.3611390590667725,0.7222132682800293,0.50341796875,0.487548828125
13600,1.3527226448059082,0.7470550537109375,0.51806640625,0.497802734375
13650,1.3757189512252808,0.7013061046600342,0.4912109375,0.482421875
13700,1.3530789613723755,0.7146083116531372,0.5458984375,0.52392578125
13750,1.365372896194458,0.7607600092887878,0.48681640625,0.47119140625
13800,1.3464055061340332,0.6858738660812378,0.53369140625,0.5087890625
13850,1.3419995307922363,0.7325558662414551,0.51318359375,0.487060546875
13900,1.3463380336761475,0.7325955033302307,0.52734375,0.5029296875
13950,1.3777644634246826,0.6982265710830688,0.491455078125,0.483154296875
14000,1.350837230682373,0.7418802976608276,0.52197265625,0.499267578125
14050,1.3491759300231934,0.7234154939651489,0.52587890625,0.50244140625
14100,1.3574230670928955,0.7115230560302734,0.51220703125,0.494140625
14150,1.3561559915542603,0.7420731782913208,0.51611328125,0.496337890625
14200,1.363707184791565,0.7601727247238159,0.4990234375,0.483642578125
14250,1.354202151298523,0.7151731252670288,0.5146484375,0.494384765625
14300,1.3413602113723755,0.7414556741714478,0.525390625,0.498291015625
14350,1.3629589080810547,0.7254596948623657,0.50146484375,0.486328125
14400,1.3663424253463745,0.7180268168449402,0.501953125,0.48828125
14450,1.350541114807129,0.6993001699447632,0.51806640625,0.496826171875
14500,1.356046199798584,0.7286732196807861,0.5341796875,0.51416015625
14550,1.3603707551956177,0.7166961431503296,0.5283203125,0.5087890625
14600,1.350874662399292,0.726028561592102,0.490966796875,0.467529296875
14650,1.3363465070724487,0.7100548148155212,0.5166015625,0.486083984375
14700,1.352375864982605,0.7121840119361877,0.51953125,0.49658203125
14750,1.3849668502807617,0.7349344491958618,0.51025390625,0.50390625
14800,1.3688157796859741,0.6951497793197632,0.50390625,0.4892578125
14850,1.3627331256866455,0.7355717420578003,0.50537109375,0.489013671875
14900,1.3552460670471191,0.7218470573425293,0.50341796875,0.484130859375
14950,1.3548521995544434,0.7088600397109985,0.50341796875,0.484375
