step,loss_D,loss_G,D_real_mean,D_fake_mean
1600,1.2051658630371094,0.9919432997703552,0.460205078125,0.34814453125
1650,1.1691460609436035,1.0511351823806763,0.498046875,0.36181640625
1700,1.1709916591644287,0.9983182549476624,0.492919921875,0.355224609375
1750,1.19745671749115,0.9366067051887512,0.45556640625,0.342041015625
1800,1.2022068500518799,1.1282808780670166,0.52099609375,0.4033203125
1850,1.2163368463516235,1.054685354232788,0.488525390625,0.384765625
1900,1.200725793838501,1.213940143585205,0.533203125,0.413330078125
1950,1.2004948854446411,0.8514430522918701,0.431884765625,0.3134765625
2000,1.1844580173492432,1.1063562631607056,0.52001953125,0.3935546875
2050,1.2484092712402344,0.9202273488044739,0.5,0.41162109375
2100,1.2269706726074219,1.0014846324920654,0.44482421875,0.347412109375
2150,1.1930243968963623,1.0284180641174316,0.4873046875,0.367919921875
2200,1.2241029739379883,0.9863373041152954,0.48779296875,0.38916015625
2250,1.2422878742218018,0.8802888989448547,0.440673828125,0.354248046875
2300,1.242557168006897,0.9837218523025513,0.466796875,0.380615234375
2350,1.2045241594314575,0.9551530480384827,0.460693359375,0.353515625
2400,1.1882458925247192,1.0298030376434326,0.498046875,0.372802734375
2450,1.2245126962661743,1.124302864074707,0.52197265625,0.4169921875
2500,1.2136797904968262,1.0274999141693115,0.488525390625,0.385986328125
2550,1.226487636566162,1.0729897022247314,0.493896484375,0.391845703125
2600,1.2497129440307617,0.9669487476348877,0.44921875,0.362060546875
2650,1.2435038089752197,0.9366633892059326,0.436767578125,0.353515625
2700,1.2048872709274292,1.0332305431365967,0.50537109375,0.39453125
2750,1.2591545581817627,1.0196722745895386,0.463134765625,0.388916015625
2800,1.2405962944030762,0.9918957948684692,0.455078125,0.37158203125
2850,1.2580758333206177,1.2152385711669922,0.55419921875,0.46142578125
2900,1.259411096572876,0.7564639449119568,0.392822265625,0.312255859375
2950,1.24849271774292,0.832557201385498,0.4111328125,0.323486328125
3000,1.2141386270523071,1.0369138717651367,0.483154296875,0.382080078125
3050,1.223369836807251,0.9380168914794922,0.46435546875,0.368896484375
3100,1.2780760526657104,0.9987963438034058,0.48388671875,0.421875
3150,1.1954734325408936,1.0206575393676758,0.4755859375,0.36376953125
3200,1.3697558641433716,0.8173730373382568,0.376220703125,0.346435546875
3250,1.3069456815719604,0.8981274366378784,0.412109375,0.362548828125
3300,1.1945124864578247,1.1074483394622803,0.51123046875,0.391845703125
3350,1.1912200450897217,1.0569344758987427,0.498046875,0.374755859375
3400,1.2625696659088135,0.9843511581420898,0.46337890625,0.39208984375
3450,1.266202449798584,1.1358129978179932,0.52685546875,0.447265625
3500,1.2693018913269043,0.8608189821243286,0.425537109375,0.35888671875
3550,1.2681093215942383,1.044211745262146,0.48828125,0.42041015625
3600,1.22957444190979,0.8720718622207642,0.443603515625,0.3486328125
3650,1.2802762985229492,0.9755672216415405,0.436279296875,0.37939453125
3700,1.2851735353469849,0.9528101682662964,0.4697265625,0.416748046875
3750,1.2482874393463135,1.0303127765655518,0.484375,0.403564453125
3800,1.274897813796997,1.2592107057571411,0.5556640625,0.4716796875
3850,1.22987961769104,0.9769914150238037,0.47509765625,0.3837890625
3900,1.2430872917175293,1.0012259483337402,0.483154296875,0.401123046875
3950,1.227491855621338,1.0999526977539062,0.497314453125,0.400390625
4000,1.3051910400390625,0.9824142456054688,0.440673828125,0.39501953125
4050,1.2758511304855347,0.9545223116874695,0.4482421875,0.38818359375
4100,1.2788524627685547,0.8616485595703125,0.43212890625,0.37109375
4150,1.2825188636779785,0.9215294122695923,0.4189453125,0.361572265625
4200,1.2395871877670288,0.9795857667922974,0.4619140625,0.3779296875
4250,1.2692265510559082,0.9537276029586792,0.5224609375,0.447509765625
4300,1.270173192024231,0.9028938412666321,0.4296875,0.36474609375
4350,1.2239925861358643,1.0475776195526123,0.4873046875,0.387451171875
4400,1.2805402278900146,0.9827054142951965,0.462158203125,0.40234375
4450,1.2451417446136475,0.8882976770401001,0.44189453125,0.362548828125
4500,1.316011905670166,0.8766664266586304,0.430419921875,0.390625
4550,1.2767913341522217,0.9006134271621704,0.4296875,0.370849609375
4600,1.237825632095337,0.8585792779922485,0.418212890625,0.323974609375
4650,1.2905232906341553,1.0835835933685303,0.48193359375,0.417236328125
4700,1.2655173540115356,1.0262622833251953,0.470947265625,0.3955078125
4750,1.239328145980835,0.9516603946685791,0.45703125,0.374267578125
4800,1.276361107826233,0.8247312307357788,0.409912109375,0.3388671875
4850,1.2758970260620117,0.9581990838050842,0.4609375,0.398193359375
4900,1.2530877590179443,0.8941382169723511,0.45263671875,0.377685546875
4950,1.2903633117675781,0.9419811964035034,0.4462890625,0.392333984375
5000,1.2754231691360474,0.9511393308639526,0.467041015625,0.40625
5050,1.285585880279541,0.9866546392440796,0.51806640625,0.45068359375
5100,1.2665119171142578,0.9193811416625977,0.4443359375,0.376953125
5150,1.2705304622650146,0.9020133018493652,0.44775390625,0.38525390625
5200,1.257936954498291,0.9464642405509949,0.452880859375,0.381591796875
5250,1.2796671390533447,0.8319628238677979,0.41455078125,0.35400390625
5300,1.309516191482544,0.9044390320777893,0.386474609375,0.34130859375
5350,1.2764167785644531,0.9299523830413818,0.4638671875,0.404541015625
5400,1.2563506364822388,0.881397008895874,0.43798828125,0.364990234375
5450,1.3014652729034424,1.0198493003845215,0.470703125,0.4169921875
5500,1.2441961765289307,0.9801546335220337,0.46240234375,0.3798828125
5550,1.3433542251586914,0.9929312467575073,0.4501953125,0.417724609375
5600,1.3464189767837524,0.9815654158592224,0.432373046875,0.4033203125
5650,1.232738971710205,1.0199025869369507,0.484375,0.39013671875
5700,1.303592562675476,0.8967694044113159,0.447998046875,0.40234375
5750,1.295166015625,0.7859541177749634,0.401123046875,0.341552734375
5800,1.2606098651885986,0.8696813583374023,0.443115234375,0.37158203125
5850,1.4501261711120605,0.8217307329177856,0.266357421875,0.2291259765625
5900,1.3034725189208984,0.8262487649917603,0.3720703125,0.319091796875
5950,1.2882227897644043,0.9832535982131958,0.45849609375,0.406005859375
6000,1.292966365814209,0.9024511575698853,0.4365234375,0.388427734375
6050,1.2673850059509277,0.8264189958572388,0.428466796875,0.361328125
6100,1.294490933418274,0.9098381996154785,0.436279296875,0.389404296875
6150,1.306433916091919,1.020655870437622,0.467529296875,0.42578125
6200,1.2983992099761963,0.9358705282211304,0.4609375,0.4140625
6250,1.2663180828094482,0.996976375579834,0.474609375,0.407958984375
6300,1.2780015468597412,0.9351909160614014,0.460205078125,0.401611328125
6350,1.3025239706039429,0.8411270380020142,0.383056640625,0.329833984375
6400,1.3258185386657715,0.9654028415679932,0.434814453125,0.404052734375
6450,1.3214218616485596,0.9068779945373535,0.451904296875,0.41748046875
6500,1.2663065195083618,0.9750980138778687,0.480712890625,0.412353515625
6550,1.3448996543884277,0.84554123878479,0.38720703125,0.355712890625
6600,1.2839457988739014,0.9493961334228516,0.449462890625,0.392822265625
6650,1.3150460720062256,0.8289941549301147,0.4482421875,0.41455078125
6700,1.297132968902588,0.8783291578292847,0.451904296875,0.40625
6750,1.2828686237335205,1.0341607332229614,0.52001953125,0.453857421875
6800,1.305422306060791,0.9598084688186646,0.4482421875,0.4052734375
6850,1.2889878749847412,1.026526927947998,0.47802734375,0.423828125
6900,1.2704774141311646,0.9608778357505798,0.467041015625,0.405517578125
6950,1.3075857162475586,0.7105432748794556,0.38232421875,0.335205078125
7000,1.2866597175598145,1.0095269680023193,0.474609375,0.4189453125
7050,1.2837268114089966,0.9454895257949829,0.460693359375,0.406982421875
7100,1.2600717544555664,0.9297754764556885,0.45849609375,0.391357421875
7150,1.2643500566482544,0.9217368364334106,0.465576171875,0.399658203125
7200,1.2762155532836914,0.9768856763839722,0.473876953125,0.414306640625
7250,1.2750089168548584,0.9634498357772827,0.462158203125,0.403564453125
7300,1.3134474754333496,0.8769019842147827,0.402099609375,0.364501953125
7350,1.2429448366165161,1.0526819229125977,0.49267578125,0.40771484375
7400,1.3418675661087036,0.9164081811904907,0.421630859375,0.397705078125
7450,1.2922438383102417,0.9271279573440552,0.441162109375,0.390869140625
7500,1.3122369050979614,0.9673693180084229,0.4384765625,0.4013671875
7550,1.3141963481903076,0.9450474977493286,0.4453125,0.40185546875
7600,1.2810784578323364,0.8360209465026855,0.43115234375,0.376953125
7650,1.2939062118530273,0.8607234954833984,0.419677734375,0.3720703125
7700,1.3040965795516968,0.8528675436973572,0.41943359375,0.377685546875
7750,1.293808102607727,0.8961459398269653,0.495849609375,0.441650390625
7800,1.2746021747589111,0.9288790822029114,0.45703125,0.39599609375
7850,1.281844139099121,0.9712057113647461,0.468505859375,0.41162109375
7900,1.3086822032928467,0.9214513301849365,0.447998046875,0.408935546875
7950,1.290709376335144,0.9715940952301025,0.4755859375,0.420166015625
8000,1.298337697982788,0.9772845506668091,0.45361328125,0.40869140625
8050,1.2915675640106201,0.9089177250862122,0.455322265625,0.407470703125
8100,1.2913403511047363,0.9100709557533264,0.442626953125,0.39208984375
8150,1.2704590559005737,1.0045374631881714,0.48193359375,0.41552734375
8200,1.3163530826568604,0.8835464119911194,0.4365234375,0.3876953125
8250,1.3724498748779297,0.8818414211273193,0.419921875,0.412109375
8300,1.2602341175079346,1.0177592039108276,0.477783203125,0.3984375
8350,1.3352608680725098,0.9695558547973633,0.44189453125,0.4140625
8400,1.2750036716461182,0.9567142128944397,0.464599609375,0.405517578125
8450,1.2972511053085327,0.9256775379180908,0.461669921875,0.411376953125
8500,1.2943589687347412,0.8514325618743896,0.4228515625,0.37451171875
8550,1.272701621055603,0.95334792137146,0.465087890625,0.405029296875
8600,1.316449522972107,1.0210683345794678,0.50439453125,0.46142578125
8650,1.296862244606018,1.0682181119918823,0.5087890625,0.452880859375
8700,1.3236777782440186,0.6726582050323486,0.353271484375,0.30712890625
8750,1.3042632341384888,0.838537335395813,0.42724609375,0.386474609375
8800,1.3107852935791016,0.8690625429153442,0.427734375,0.39111328125
8850,1.2896320819854736,0.8698922395706177,0.42333984375,0.373779296875
8900,1.2813719511032104,1.0055906772613525,0.470458984375,0.41357421875
8950,1.256354808807373,0.9681538939476013,0.464599609375,0.38330078125
9000,1.33765709400177,0.9075044393539429,0.415771484375,0.393798828125
9050,1.280066967010498,0.9637569189071655,0.46728515625,0.406982421875
9100,1.301864743232727,0.8508880138397217,0.419677734375,0.377685546875
9150,1.3357810974121094,1.4783754348754883,0.57568359375,0.513671875
9200,1.304168701171875,1.0284535884857178,0.473876953125,0.429931640625
9250,1.3326785564422607,1.1432244777679443,0.54541015625,0.498046875
9300,1.2904236316680908,0.8915972709655762,0.4384765625,0.390625
9350,1.2961101531982422,0.9291669726371765,0.4423828125,0.397216796875
9400,1.3095941543579102,0.9826920628547668,0.477294921875,0.433349609375
9450,1.3139805793762207,0.9359915852546692,0.44384765625,0.406982421875
9500,1.2497484683990479,0.9741878509521484,0.4580078125,0.3798828125
9550,1.2400027513504028,1.011563777923584,0.45947265625,0.374755859375
9600,1.3321006298065186,0.995183527469635,0.44384765625,0.40625
9650,1.341484785079956,0.896539568901062,0.425048828125,0.400390625
9700,1.2912986278533936,0.9466208219528198,0.46337890625,0.414306640625
9750,1.2783207893371582,0.9323458671569824,0.4609375,0.402587890625
9800,1.3080840110778809,0.9045592546463013,0.43408203125,0.39697265625
9850,1.2936763763427734,0.8641198873519897,0.437255859375,0.392333984375
9900,1.3138275146484375,0.8113786578178406,0.44189453125,0.40869140625
9950,1.3225526809692383,1.1939855813980103,0.54931640625,0.496337890625
10000,1.298783302307129,0.7938281893730164,0.409912109375,0.364013671875
10050,1.2924678325653076,0.9007930755615234,0.4345703125,0.388671875
10100,1.3072890043258667,0.8981642723083496,0.44775390625,0.40771484375
10150,1.3314132690429688,0.962237536907196,0.443359375,0.408203125
10200,1.308336615562439,0.9827069640159607,0.437744140625,0.387939453125
10250,1.3227784633636475,0.8778634071350098,0.442138671875,0.410400390625
10300,1.310010313987732,0.9419531226158142,0.451416015625,0.412353515625
10350,1.2882907390594482,0.9164360165596008,0.45166015625,0.401123046875
10400,1.3039517402648926,0.9586719870567322,0.46533203125,0.424560546875
10450,1.303013801574707,0.9103899002075195,0.462158203125,0.421142578125
10500,1.3135638236999512,0.981338381767273,0.463134765625,0.426513671875
10550,1.2994909286499023,0.9096951484680176,0.441650390625,0.398193359375
10600,1.2910006046295166,0.8930454850196838,0.4423828125,0.394775390625
10650,1.2991276979446411,0.8927594423294067,0.435791015625,0.39208984375
10700,1.2996580600738525,1.0305395126342773,0.489013671875,0.4404296875
10750,1.303145170211792,0.8892549872398376,0.436767578125,0.39453125
10800,1.2953643798828125,0.9553211331367493,0.472900390625,0.424072265625
10850,1.2858166694641113,0.9760305881500244,0.443603515625,0.392333984375
10900,1.323933720588684,0.890052318572998,0.421630859375,0.39306640625
10950,1.276242971420288,0.9597988128662109,0.455322265625,0.388916015625
11000,1.3072996139526367,0.961505651473999,0.46240234375,0.41796875
11050,1.2997421026229858,0.9261569976806641,0.460693359375,0.41748046875
11100,1.3038828372955322,0.989138126373291,0.470458984375,0.4287109375
11150,1.3030502796173096,0.9382580518722534,0.46142578125,0.420166015625
11200,1.2921643257141113,0.8513646721839905,0.43212890625,0.385986328125
11250,1.3341691493988037,0.8403428196907043,0.35791015625,0.322021484375
11300,1.291896104812622,0.9778832197189331,0.469482421875,0.419677734375
11350,1.2963759899139404,0.9248987436294556,0.44091796875,0.39501953125
11400,1.2841339111328125,0.9352942705154419,0.450439453125,0.395751953125
11450,1.2963881492614746,0.919890820980072,0.4375,0.390625
11500,1.346367597579956,0.9814203381538391,0.43212890625,0.407958984375
11550,1.3290448188781738,1.1286725997924805,0.496826171875,0.45751953125
11600,1.3152005672454834,0.9666010141372681,0.467041015625,0.430908203125
11650,1.3178390264511108,0.8796130418777466,0.428955078125,0.397705078125
11700,1.2985399961471558,0.8534262180328369,0.428466796875,0.3837890625
11750,1.30851411819458,0.8295475244522095,0.42578125,0.385009765625
11800,1.3149365186691284,0.9429613351821899,0.470703125,0.432373046875
11850,1.3001115322113037,0.91572105884552,0.47021484375,0.4267578125
11900,1.2733755111694336,0.9111467003822327,0.46142578125,0.39990234375
11950,1.3060526847839355,0.8564967513084412,0.42333984375,0.3818359375
12000,1.321932077407837,0.892738401889801,0.43603515625,0.40234375
12050,1.3031551837921143,0.8970146179199219,0.44970703125,0.407470703125
12100,1.2844550609588623,0.8976065516471863,0.44287109375,0.388916015625
12150,1.300971269607544,0.8788792490959167,0.4462890625,0.403564453125
12200,1.3139326572418213,0.873630166053772,0.43359375,0.39892578125
12250,1.3096569776535034,0.9361227750778198,0.455322265625,0.41845703125
12300,1.3059618473052979,0.9058520793914795,0.443603515625,0.4052734375
12350,1.3108376264572144,0.9466326832771301,0.454833984375,0.4189453125
12400,1.3098458051681519,0.9186580181121826,0.44873046875,0.4130859375
12450,1.3014917373657227,0.9349780082702637,0.447021484375,0.40625
12500,1.3893392086029053,0.7654385566711426,0.328125,0.306396484375
12550,1.281881332397461,0.913788378238678,0.4462890625,0.391845703125
12600,1.3500757217407227,0.8885616064071655,0.427001953125,0.411376953125
12650,1.298681378364563,0.9674189686775208,0.45166015625,0.4052734375
12700,1.318764090538025,0.8623009920120239,0.419677734375,0.385009765625
12750,1.2874904870986938,0.916056752204895,0.460693359375,0.41064453125
12800,1.3181922435760498,0.7827836275100708,0.384765625,0.34619140625
12850,1.314119815826416,0.9227210879325867,0.451416015625,0.416015625
12900,1.327805757522583,0.9124829769134521,0.444580078125,0.41943359375
12950,1.2950553894042969,0.7852077484130859,0.405029296875,0.349853515625
13000,1.2957648038864136,0.9269588589668274,0.443603515625,0.3935546875
13050,1.2743141651153564,0.9464502334594727,0.465576171875,0.404052734375
13100,1.2905998229980469,0.9816431999206543,0.472900390625,0.421875
13150,1.2951319217681885,0.9347672462463379,0.4609375,0.414794921875
13200,1.3022581338882446,0.8202868700027466,0.41845703125,0.376708984375
13250,1.3013429641723633,0.974883496761322,0.46142578125,0.4189453125
13300,1.2823823690414429,0.9678915739059448,0.4580078125,0.404541015625
13350,1.317568063735962,1.2054548263549805,0.52099609375,0.469970703125
13400,1.2992603778839111,0.8546784520149231,0.42578125,0.378173828125
13450,1.291034460067749,0.9674481749534607,0.457275390625,0.40869140625
13500,1.295283555984497,0.915202260017395,0.452880859375,0.4052734375
13550,1.470259428024292,0.7408398389816284,0.26025390625,0.237060546875
13600,1.3055503368377686,0.9322774410247803,0.472900390625,0.4326171875
13650,1.3298780918121338,0.9283536672592163,0.444580078125,0.41796875
13700,1.2944386005401611,0.9757072925567627,0.454345703125,0.40869140625
13750,1.3469374179840088,0.9297636151313782,0.4267578125,0.40576171875
13800,1.3303191661834717,0.9273943901062012,0.45263671875,0.4248046875
13850,1.326598048210144,0.9291551113128662,0.43603515625,0.409912109375
13900,1.3061726093292236,0.9107762575149536,0.44677734375,0.40869140625
13950,1.291313648223877,0.9246286153793335,0.464111328125,0.414794921875
14000,1.2885388135910034,0.900160551071167,0.453857421875,0.404541015625
14050,1.309373140335083,0.9050177931785583,0.449462890625,0.41259765625
14100,1.299151062965393,0.8141829967498779,0.419677734375,0.3759765625
14150,1.3103450536727905,0.8955813646316528,0.432861328125,0.398193359375
14200,1.3069941997528076,0.8730738759040833,0.427978515625,0.389892578125
14250,1.3152647018432617,0.8166899681091309,0.404296875,0.367919921875
14300,1.3250566720962524,1.0547823905944824,0.495849609375,0.461181640625
14350,1.342950701713562,0.9638941287994385,0.43798828125,0.417236328125
14400,1.3409775495529175,0.9154953956604004,0.4228515625,0.403564453125
14450,1.3230053186416626,0.9647805690765381,0.44384765625,0.404296875
14500,1.316224455833435,0.9197953939437866,0.448486328125,0.415283203125
14550,1.2920420169830322,0.8964078426361084,0.447509765625,0.3974609375
14600,1.308836817741394,0.8808545470237732,0.440673828125,0.404052734375
14650,1.303603172302246,0.8934541344642639,0.431884765625,0.389892578125
14700,1.3165686130523682,0.779425859451294,0.385009765625,0.3466796875
14750,1.300374150276184,0.8896130323410034,0.4443359375,0.40234375
14800,1.3126165866851807,0.8757487535476685,0.431884765625,0.397705078125
14850,1.320662021636963,0.844224214553833,0.407958984375,0.375732421875
14900,1.3084579706192017,1.123087763786316,0.497314453125,0.453369140625
14950,1.3053843975067139,0.9802765250205994,0.46240234375,0.423095703125
15000,1.3494226932525635,0.9290530681610107,0.432861328125,0.419921875
