step,loss_D,loss_G,D_real_mean,D_fake_mean
5550,0.24930354952812195,0.3480619788169861,0.61083984375,0.50732421875
5600,0.10251197218894958,0.4760085344314575,0.94287109375,0.392822265625
5650,0.062079157680273056,0.5504735708236694,0.9375,0.270751953125
5700,0.06435009837150574,0.31842905282974243,0.75341796875,0.1646728515625
5750,0.08655670285224915,0.31437039375305176,0.6748046875,0.10052490234375
5800,0.08242464065551758,0.3707413077354431,0.7890625,0.28125
5850,0.0702224150300026,0.2351185381412506,0.7177734375,0.10986328125
5900,0.07569063454866409,0.5489581227302551,1.033203125,0.295654296875
5950,0.0988105908036232,0.20032629370689392,0.6171875,0.05517578125
6000,0.1515694260597229,0.1294068843126297,0.53466796875,-0.1390380859375
6050,0.05635370314121246,0.5294798612594604,0.9697265625,0.255615234375
6100,0.11069175601005554,0.4222620129585266,0.75732421875,0.344482421875
6150,0.09924346953630447,0.49183952808380127,0.9423828125,0.380615234375
6200,0.05176079273223877,0.33231937885284424,0.771484375,-0.011444091796875
6250,0.09213857352733612,0.46622025966644287,0.95556640625,0.370361328125
6300,0.05054936930537224,0.3345046639442444,0.84619140625,0.11810302734375
6350,0.05136673152446747,0.3906002640724182,1.0029296875,0.2158203125
6400,0.06271053850650787,0.2739017605781555,0.77783203125,0.082763671875
6450,0.07033579051494598,0.4362140893936157,1.0888671875,0.30029296875
6500,0.03181777149438858,0.34345823526382446,0.86962890625,0.0235748291015625
6550,0.06732158362865448,0.2799679636955261,0.7451171875,0.022979736328125
6600,0.0476299449801445,0.33985480666160583,0.8017578125,0.11444091796875
6650,0.08213508129119873,0.21686622500419617,0.68359375,-0.0499267578125
6700,0.03528863191604614,0.4531109631061554,0.94091796875,0.1728515625
6750,0.06189180165529251,0.4578031897544861,0.80908203125,0.067626953125
6800,0.2738633453845978,0.6357890367507935,1.1923828125,0.68310546875
6850,0.20466282963752747,0.14856034517288208,0.54638671875,0.422119140625
6900,0.17044496536254883,0.3597748279571533,0.94287109375,0.53515625
6950,0.07196338474750519,0.08994880318641663,0.69921875,0.050567626953125
7000,0.08128661662340164,0.2668895721435547,0.6708984375,0.1116943359375
7050,0.058648109436035156,0.5159599184989929,0.89794921875,0.25439453125
7100,0.09190265089273453,0.27426236867904663,0.69287109375,0.1978759765625
7150,0.052355099469423294,0.5699600577354431,0.978515625,0.23486328125
7200,0.05461942404508591,0.41085678339004517,0.92236328125,0.25390625
7250,0.05066773295402527,0.48354417085647583,0.79345703125,0.0963134765625
7300,0.06881145387887955,0.2862946391105652,0.89697265625,0.295166015625
7350,0.1508091539144516,0.3646264970302582,0.9931640625,0.499267578125
7400,0.1394370198249817,0.5000952482223511,1.083984375,0.46923828125
7450,0.06667626649141312,0.3563782572746277,1.0205078125,0.302978515625
7500,0.04571281373500824,0.3010541796684265,0.7900390625,0.09197998046875
7550,0.042627472430467606,0.5203316807746887,0.9306640625,0.16943359375
7600,0.02782518044114113,0.3921535611152649,0.88427734375,0.043212890625
7650,0.12256751209497452,0.2792748808860779,0.76318359375,0.379150390625
7700,0.05591797083616257,0.43541479110717773,0.8427734375,0.1968994140625
7750,0.06150002405047417,0.3234756588935852,0.79345703125,0.175048828125
7800,0.056267064064741135,0.23915302753448486,0.79345703125,0.071533203125
7850,0.06847596168518066,0.44253072142601013,0.8662109375,0.2666015625
7900,0.040707267820835114,0.4678972065448761,1.0078125,0.185791015625
7950,0.06991918385028839,0.4826245605945587,0.81982421875,0.25048828125
8000,0.053252656012773514,0.38009732961654663,0.89306640625,0.218505859375
8050,0.12283933162689209,0.23823437094688416,0.63134765625,-0.257568359375
8100,0.08183050155639648,0.35088834166526794,0.70947265625,0.1927490234375
8150,0.09808114171028137,0.18774038553237915,0.642578125,-0.08013916015625
8200,0.09875283390283585,0.3167664408683777,0.63330078125,0.01263427734375
8250,0.06316035985946655,0.4348834156990051,0.87060546875,0.2481689453125
8300,0.04516797885298729,0.45776766538619995,0.86669921875,0.1766357421875
8350,0.08198095858097076,0.3032955527305603,0.74365234375,0.18408203125
8400,0.11091936379671097,0.41590002179145813,1.0498046875,0.395263671875
8450,0.054035484790802,0.35604220628738403,0.92822265625,0.2303466796875
8500,0.048111431300640106,0.28622791171073914,0.84814453125,0.1234130859375
8550,0.06482827663421631,0.5183026194572449,0.96435546875,0.2244873046875
8600,0.0818452388048172,0.2958087921142578,0.69677734375,-0.0965576171875
8650,0.05973353981971741,0.4052794575691223,1.05078125,0.25
8700,0.06183447688817978,0.4832601845264435,0.89501953125,0.2666015625
8750,0.031296633183956146,0.2959108352661133,0.8681640625,0.059844970703125
8800,0.08488903194665909,0.44050759077072144,1.0205078125,0.340087890625
8850,0.3313620090484619,0.8998020887374878,1.3203125,0.67138671875
8900,0.06056070700287819,0.2212858945131302,0.83056640625,0.2340087890625
8950,0.031058114022016525,0.3971351981163025,0.88916015625,0.01873779296875
9000,0.07765021920204163,0.3618450164794922,0.70751953125,0.0885009765625
9050,0.03857654333114624,0.40147078037261963,0.97607421875,0.1754150390625
9100,0.0890369862318039,0.6724812984466553,1.025390625,0.36962890625
9150,0.04781411960721016,0.49377501010894775,0.8623046875,0.185791015625
9200,0.03984631225466728,0.4874885678291321,0.97119140625,0.19873046875
9250,0.46163684129714966,0.6555820107460022,1.2998046875,0.87158203125
9300,0.21126729249954224,0.47792261838912964,1.12890625,0.583984375
9350,0.13936054706573486,0.4611036777496338,1.1044921875,0.4462890625
9400,0.06802447140216827,0.2954481542110443,0.74365234375,0.09942626953125
9450,0.06002219021320343,0.4477720856666565,0.9072265625,0.268798828125
9500,0.04377685487270355,0.25616681575775146,0.7958984375,0.032928466796875
9550,0.10013196617364883,0.40532827377319336,0.83984375,0.34765625
9600,0.034688644111156464,0.2733972668647766,1.0341796875,0.156494140625
9650,0.0766029953956604,0.2459353804588318,0.7119140625,-0.06378173828125
9700,0.04503234475851059,0.4927501678466797,0.818359375,0.1038818359375
9750,0.07286380231380463,0.30773627758026123,0.73876953125,0.1922607421875
9800,0.057681307196617126,0.5079395771026611,0.8134765625,0.09063720703125
9850,0.05601171404123306,0.5027666091918945,0.9375,0.257568359375
9900,0.055470120161771774,0.4919634461402893,0.9482421875,0.1298828125
9950,0.11119354516267776,0.5680572986602783,1.0888671875,0.40869140625
10000,0.15290620923042297,0.8587405681610107,1.208984375,0.459716796875
10050,0.09559887647628784,0.385623961687088,0.77978515625,0.25048828125
10100,0.07399573922157288,0.18239004909992218,0.67919921875,0.045257568359375
10150,0.07748996466398239,0.36253491044044495,0.8662109375,0.31201171875
10200,0.0587666854262352,0.4405530095100403,0.95849609375,0.27001953125
10250,0.07739050686359406,0.17000927031040192,0.69970703125,-0.140380859375
10300,0.03228802606463432,0.6224147081375122,0.890625,0.1085205078125
10350,0.03732159733772278,0.25924980640411377,0.8212890625,-0.05194091796875
10400,0.020827902480959892,0.3122093677520752,0.92822265625,0.01154327392578125
10450,0.07377541065216064,0.41568854451179504,0.69873046875,0.06488037109375
10500,0.05684462934732437,0.38070815801620483,0.74072265625,0.060699462890625
10550,0.021292969584465027,0.39036667346954346,1.01171875,0.1031494140625
10600,0.04113344848155975,0.3743993639945984,0.806640625,0.08837890625
10650,0.08813473582267761,0.6386944055557251,1.001953125,0.34716796875
10700,0.05845147743821144,0.5750527381896973,1.0830078125,0.262451171875
10750,0.1006995290517807,0.6891087293624878,1.1435546875,0.370361328125
10800,0.10093078762292862,0.2931305170059204,0.87353515625,0.384033203125
10850,0.04161478579044342,0.33155345916748047,0.7841796875,0.0182647705078125
10900,0.03832506388425827,0.3559871017932892,0.9609375,0.185791015625
10950,0.06862113624811172,0.3115377426147461,0.78173828125,0.2239990234375
11000,0.05830508470535278,0.22801338136196136,0.78125,-0.0787353515625
11050,0.04443765804171562,0.3306804299354553,0.79931640625,0.050933837890625
11100,0.04910920932888985,0.5483223795890808,1.02734375,0.2239990234375
11150,0.044598694890737534,0.36070531606674194,0.77294921875,-0.058135986328125
11200,0.04226713627576828,0.3421769142150879,0.7841796875,0.0297088623046875
11250,0.05281297490000725,0.389282763004303,0.88671875,0.2181396484375
11300,0.07006335258483887,0.3740692138671875,0.88232421875,0.297119140625
11350,0.07119914889335632,0.39615970849990845,0.716796875,0.063720703125
11400,0.06710261106491089,0.26724669337272644,0.78857421875,0.2147216796875
11450,0.10132090002298355,0.3011643886566162,0.650390625,0.16259765625
11500,0.057853974401950836,0.6383782029151917,0.9521484375,0.2578125
11550,0.06386280059814453,0.4694478511810303,0.79345703125,0.21533203125
11600,0.03693124279379845,0.5231884717941284,1.0234375,0.177490234375
11650,0.07912595570087433,0.41818875074386597,0.7158203125,0.1748046875
11700,0.05514230579137802,0.5397756099700928,0.966796875,0.2578125
11750,0.036687593907117844,0.30149075388908386,0.84716796875,0.0877685546875
11800,0.045465365052223206,0.20239803194999695,0.86572265625,0.180419921875
11850,0.10512427985668182,0.2826060950756073,0.60546875,-0.0982666015625
11900,0.11086101084947586,0.2197519838809967,0.6298828125,0.2156982421875
11950,0.09453405439853668,0.23398146033287048,0.6181640625,-0.09173583984375
12000,0.03096718341112137,0.3024231195449829,0.876953125,-0.01239776611328125
12050,0.05117271840572357,0.3230363428592682,0.771484375,0.09100341796875
12100,0.07322494685649872,0.3475944399833679,0.8623046875,0.30126953125
12150,0.032777488231658936,0.47227412462234497,0.8876953125,0.1016845703125
12200,0.0437651053071022,0.4107266664505005,0.8388671875,0.0748291015625
12250,0.11201833188533783,0.5255054831504822,0.97216796875,0.416015625
12300,0.044274426996707916,0.634649932384491,1.041015625,0.2252197265625
12350,0.06003725528717041,0.25380486249923706,0.712890625,-0.017303466796875
12400,0.038856230676174164,0.4147319495677948,0.92578125,0.1644287109375
12450,0.03933762013912201,0.5982030034065247,0.98583984375,0.196533203125
12500,0.04001009836792946,0.3212118446826935,0.79443359375,-0.019073486328125
12550,0.047380153089761734,0.3346927762031555,0.767578125,0.06494140625
12600,0.029272377490997314,0.4180518388748169,0.8623046875,-0.0208892822265625
12650,0.043622829020023346,0.17927974462509155,0.7880859375,-0.100830078125
12700,0.35083478689193726,1.0020177364349365,1.34765625,0.7119140625
12750,0.07575836032629013,0.26349708437919617,0.7666015625,0.2255859375
12800,0.06978118419647217,0.1940850168466568,0.71044921875,-0.124755859375
12850,0.07248089462518692,0.7816361784934998,1.0986328125,0.320068359375
12900,0.0743349939584732,0.30086055397987366,0.76806640625,-0.12548828125
12950,0.08326262980699539,0.28088298439979553,0.6640625,-0.14306640625
13000,0.06636085361242294,0.42432892322540283,0.9599609375,0.303955078125
13050,0.02931634895503521,0.6763063669204712,0.98828125,0.10980224609375
13100,0.041206490248441696,0.4400283396244049,1.0556640625,0.2030029296875
13150,0.43862876296043396,0.062276244163513184,0.1904296875,-0.38232421875
13200,0.03444763273000717,0.447212278842926,0.90283203125,0.1346435546875
13250,0.0609135627746582,0.3675321042537689,0.927734375,0.2666015625
13300,0.06306321173906326,0.686946451663971,1.02734375,0.29248046875
13350,0.03600851446390152,0.4404202699661255,0.84765625,0.06756591796875
13400,0.08975321799516678,0.21145984530448914,0.65966796875,-0.1571044921875
13450,0.02093704417347908,0.3937055766582489,0.91455078125,0.0262451171875
13500,0.10488632321357727,0.510759174823761,1.1484375,0.38232421875
13550,0.11626545339822769,0.1692335456609726,0.5693359375,-0.0447998046875
13600,0.22298096120357513,0.4318162798881531,1.0419921875,0.58984375
13650,0.03482479602098465,0.24560761451721191,0.828125,-0.01114654541015625
13700,0.2867332994937897,0.18662479519844055,0.3154296875,-0.201171875
13750,0.03958866000175476,0.3368619680404663,0.79931640625,0.02459716796875
13800,0.03771700710058212,0.45121416449546814,0.83203125,0.08392333984375
13850,0.09513023495674133,0.25924813747406006,0.6337890625,-0.1298828125
13900,0.03260713443160057,0.570166289806366,1.0302734375,0.1649169921875
13950,0.347013384103775,0.6833075284957886,1.232421875,0.6572265625
14000,0.06986045837402344,0.2321995198726654,0.6923828125,-0.08758544921875
14050,0.20642583072185516,0.8807940483093262,1.263671875,0.53955078125
14100,0.05792377144098282,0.45585471391677856,0.85498046875,0.2498779296875
14150,0.04046529531478882,0.4765147268772125,0.96484375,0.226318359375
14200,0.026805855333805084,0.3335859179496765,0.84716796875,0.0017309188842773438
14250,0.0510203018784523,0.28617167472839355,0.7626953125,0.07403564453125
14300,0.05610203742980957,0.3856508731842041,0.7333984375,-0.0594482421875
14350,0.25878188014030457,0.9050013422966003,1.27734375,0.61572265625
14400,0.07326163351535797,0.2975584864616394,0.84228515625,0.2333984375
14450,0.05634051933884621,0.28314194083213806,0.734375,-0.02978515625
14500,0.04398030415177345,0.30129295587539673,0.7763671875,0.044525146484375
14550,0.03505825996398926,0.49676501750946045,0.91943359375,0.156982421875
14600,0.05833357572555542,0.36784160137176514,0.7197265625,-0.0263824462890625
14650,0.07894115895032883,0.30224794149398804,0.67236328125,-0.041473388671875
14700,0.059420112520456314,0.6554206609725952,1.0498046875,0.282470703125
14750,0.06688441336154938,0.35789620876312256,0.7216796875,0.148193359375
14800,0.049799028784036636,0.5838152170181274,0.91845703125,0.232177734375
14850,0.044017061591148376,0.3760140538215637,0.81689453125,0.1260986328125
14900,0.03475445136427879,0.2746843099594116,0.81591796875,-0.005382537841796875
14950,0.06803075969219208,0.2932001054286957,0.72265625,0.1373291015625
15000,0.018340950831770897,0.4964938759803772,0.9404296875,0.0660400390625
