step,loss_D,loss_G,D_real_mean,D_fake_mean
2900,0.3603515625,1.3876953125,0.78076171875,-2.50390625
2950,0.1822509765625,1.3017578125,1.3623046875,-1.63671875
3000,0.37890625,2.1953125,1.8544921875,-1.0810546875
3050,0.230224609375,1.3037109375,1.2861328125,-1.6875
3100,0.07977294921875,1.484375,1.8837890625,-1.484375
3150,0.34228515625,0.76416015625,0.953125,-1.6650390625
3200,0.39990234375,0.5625,0.80859375,-2.193359375
3250,0.07305908203125,1.63671875,1.7939453125,-1.67578125
3300,0.5595703125,0.7353515625,0.5771484375,-2.271484375
3350,0.2398681640625,2.033203125,1.865234375,-1.3203125
3400,0.1368408203125,1.75,1.439453125,-1.4990234375
3450,0.242431640625,1.697265625,1.671875,-1.17578125
3500,0.75341796875,0.07025146484375,0.310546875,-2.15234375
3550,0.54931640625,-0.1705322265625,0.544921875,-2.560546875
3600,0.457763671875,2.29296875,2.32421875,-0.73388671875
3650,0.380859375,1.0341796875,1.1015625,-1.7578125
3700,0.303955078125,2.986328125,2.2421875,-0.97412109375
3750,0.149169921875,1.6162109375,1.6533203125,-1.4921875
3800,0.60107421875,2.263671875,2.41015625,-0.49072265625
3850,0.356689453125,1.2119140625,1.55859375,-1.1982421875
3900,0.04522705078125,1.685546875,1.765625,-2.064453125
3950,0.56201171875,0.94091796875,0.57470703125,-2.064453125
4000,0.44091796875,0.77197265625,0.8359375,-1.8203125
4050,0.1396484375,1.9697265625,2.068359375,-1.267578125
4100,0.291259765625,1.1376953125,0.98388671875,-2.24609375
4150,0.342529296875,0.10455322265625,0.88671875,-2.388671875
4200,0.423095703125,1.3818359375,0.73291015625,-2.66796875
4250,0.3818359375,2.494140625,2.595703125,-0.8720703125
4300,0.11566162109375,2.18359375,2.029296875,-1.470703125
4350,0.12249755859375,1.421875,1.3896484375,-1.779296875
4400,0.16015625,1.677734375,1.162109375,-2.404296875
4450,0.24755859375,1.171875,1.13671875,-1.849609375
4500,0.27978515625,1.5302734375,1.0986328125,-1.998046875
4550,0.6064453125,1.0830078125,0.487548828125,-2.59765625
4600,0.05572509765625,1.591796875,1.568359375,-1.7421875
4650,0.18798828125,0.6904296875,1.435546875,-1.869140625
4700,0.1016845703125,2.126953125,1.7255859375,-1.71875
4750,0.019989013671875,2.06640625,1.9091796875,-1.9365234375
4800,0.1585693359375,1.6806640625,1.267578125,-2.208984375
4850,0.08624267578125,1.72265625,1.568359375,-1.703125
4900,0.255859375,1.798828125,1.78125,-1.31640625
4950,0.2271728515625,1.6484375,1.6865234375,-1.240234375
5000,0.078125,1.19140625,1.4404296875,-2.177734375
5050,0.11920166015625,1.9375,1.5322265625,-2.078125
5100,0.62939453125,0.69580078125,0.424560546875,-2.630859375
5150,0.21923828125,2.138671875,1.7744140625,-1.40234375
5200,0.1292724609375,1.9521484375,1.8994140625,-1.478515625
5250,0.197021484375,1.767578125,1.5888671875,-1.962890625
5300,0.75244140625,1.03515625,0.32080078125,-3.060546875
5350,0.287353515625,2.96484375,2.201171875,-0.92724609375
5400,0.496826171875,0.10211181640625,0.58837890625,-2.662109375
5450,1.142578125,1.7822265625,2.26171875,0.07720947265625
5500,0.26953125,1.1826171875,1.029296875,-2.220703125
5550,0.91064453125,2.763671875,2.076171875,-0.2427978515625
5600,0.30322265625,2.1953125,2.73828125,-0.92333984375
5650,0.188232421875,2.3828125,1.82421875,-1.2080078125
5700,0.195556640625,1.4453125,1.5947265625,-1.3369140625
5750,0.6904296875,0.028533935546875,0.421875,-2.25390625
5800,0.1871337890625,2.150390625,2.24609375,-1.2880859375
5850,0.072509765625,1.841796875,1.33984375,-2.6953125
5900,0.1551513671875,2.830078125,1.689453125,-1.3193359375
5950,0.11083984375,1.7529296875,1.5400390625,-1.7509765625
6000,0.2247314453125,2.201171875,1.828125,-1.177734375
6050,0.69140625,2.69921875,2.560546875,-0.40185546875
6100,0.050994873046875,2.392578125,1.70703125,-2.087890625
6150,0.33203125,1.5068359375,1.23046875,-1.8037109375
6200,0.268798828125,1.3505859375,1.08984375,-2.216796875
6250,0.2366943359375,2.6796875,2.013671875,-1.1416015625
6300,0.1661376953125,1.7060546875,1.734375,-1.2685546875
6350,0.472900390625,0.72216796875,0.9208984375,-2.01953125
6400,0.337646484375,0.413330078125,0.79931640625,-2.42578125
6450,0.4140625,2.736328125,2.2890625,-0.9599609375
6500,0.157470703125,1.580078125,1.51953125,-1.681640625
6550,0.4599609375,0.6787109375,1.1455078125,-1.3193359375
6600,0.09503173828125,2.240234375,1.5810546875,-1.7265625
6650,0.1002197265625,1.7890625,1.5263671875,-1.8525390625
6700,0.34912109375,2.275390625,1.5576171875,-1.1826171875
6750,0.20703125,1.427734375,1.3994140625,-2.056640625
6800,0.77099609375,2.029296875,1.74609375,-0.388427734375
6850,0.50634765625,2.42578125,2.193359375,-0.62109375
6900,0.293212890625,0.92431640625,0.978515625,-1.8388671875
6950,0.326171875,1.0380859375,0.91796875,-2.58203125
7000,0.404541015625,3.025390625,2.31640625,-0.7734375
7050,0.06170654296875,1.9697265625,2.08203125,-1.7451171875
7100,0.1234130859375,2.123046875,1.78515625,-1.396484375
7150,0.1217041015625,1.921875,1.3349609375,-2.265625
7200,0.12225341796875,1.4921875,1.248046875,-2.419921875
7250,0.50048828125,1.1787109375,0.70703125,-3.001953125
7300,0.137451171875,1.27734375,1.1875,-2.46484375
7350,0.09674072265625,2.12109375,1.9306640625,-1.435546875
7400,0.0819091796875,2.212890625,2.203125,-1.5126953125
7450,0.07244873046875,2.087890625,1.5009765625,-2.033203125
7500,0.1141357421875,1.333984375,1.369140625,-2.197265625
7550,0.09210205078125,1.9140625,2.66015625,-1.4609375
7600,0.328125,1.69140625,1.36328125,-1.5302734375
7650,0.312255859375,2.45703125,2.75390625,-0.896484375
7700,0.28857421875,0.6953125,1.0234375,-1.96484375
7750,1.1513671875,2.076171875,2.111328125,0.056976318359375
7800,0.02288818359375,1.6171875,1.9892578125,-1.921875
7850,0.10589599609375,1.0869140625,1.482421875,-2.087890625
7900,0.367919921875,1.208984375,1.263671875,-1.6533203125
7950,0.04925537109375,2.08984375,2.017578125,-1.943359375
8000,0.05987548828125,2.552734375,1.8369140625,-1.806640625
8050,0.533203125,1.216796875,0.70849609375,-3.54296875
8100,0.1533203125,2.658203125,2.03515625,-1.40234375
8150,0.141357421875,1.8681640625,1.271484375,-2.650390625
8200,0.0853271484375,1.697265625,1.7734375,-1.5380859375
8250,0.2445068359375,1.07421875,1.1318359375,-2.140625
8300,0.042572021484375,1.0732421875,2.2734375,-1.85546875
8350,0.295166015625,0.65966796875,0.947265625,-2.681640625
8400,0.191162109375,1.0478515625,1.103515625,-2.171875
8450,0.077880859375,0.78369140625,1.46484375,-2.431640625
8500,0.06768798828125,1.4033203125,1.80859375,-2.216796875
8550,0.342529296875,2.173828125,1.40625,-1.2578125
8600,0.1640625,1.34375,1.431640625,-2.216796875
8650,0.12481689453125,2.171875,1.2587890625,-2.30078125
8700,0.0943603515625,2.732421875,1.7822265625,-1.5927734375
8750,0.0233306884765625,1.6328125,1.8671875,-1.943359375
8800,0.346923828125,2.58203125,2.5625,-0.9853515625
8850,0.405029296875,2.494140625,3.34375,-0.80322265625
8900,0.327880859375,1.3095703125,1.158203125,-2.142578125
8950,0.2705078125,2.150390625,1.5390625,-1.9580078125
9000,1.150390625,0.340087890625,-0.12054443359375,-2.837890625
9050,0.10198974609375,2.201171875,1.912109375,-1.8525390625
9100,0.48583984375,0.99951171875,0.767578125,-2.1796875
9150,0.03961181640625,1.68359375,2.064453125,-1.8203125
9200,0.023101806640625,1.916015625,2.150390625,-1.912109375
9250,0.180419921875,1.783203125,1.2763671875,-2.939453125
9300,0.1776123046875,1.125,1.32421875,-1.6630859375
9350,0.8251953125,2.767578125,2.8125,-0.321533203125
9400,0.8349609375,1.0810546875,0.2078857421875,-3.501953125
9450,1.0771484375,2.63671875,2.76953125,0.01800537109375
9500,0.1046142578125,1.857421875,1.9873046875,-1.611328125
9550,0.052734375,2.423828125,1.77734375,-2.177734375
9600,0.06890869140625,1.89453125,2.234375,-1.7373046875
9650,0.026092529296875,2.140625,1.8349609375,-2.10546875
9700,0.03887939453125,1.30078125,1.8466796875,-2.23046875
9750,0.302490234375,1.521484375,2.548828125,-1.0361328125
9800,0.1220703125,2.146484375,2.326171875,-1.3623046875
9850,0.0445556640625,2.171875,1.7744140625,-2.126953125
9900,0.300048828125,2.66015625,2.623046875,-0.99755859375
9950,0.2479248046875,1.6474609375,1.26953125,-1.455078125
10000,0.192626953125,2.306640625,2.08203125,-1.306640625
10050,0.252685546875,0.98291015625,0.97412109375,-2.064453125
10100,0.12103271484375,1.16796875,1.318359375,-2.107421875
10150,1.4931640625,2.1796875,3.271484375,0.474609375
10200,0.06573486328125,1.880859375,1.5751953125,-1.95703125
10250,0.1541748046875,2.05078125,1.751953125,-1.4619140625
10300,0.0643310546875,3.123046875,2.314453125,-1.6103515625
10350,0.2440185546875,1.4833984375,1.8046875,-1.275390625
10400,0.5576171875,2.599609375,2.91015625,-0.5986328125
10450,0.269775390625,1.3232421875,0.9736328125,-2.765625
10500,0.038665771484375,1.9619140625,1.802734375,-1.830078125
10550,0.154541015625,2.9453125,1.9970703125,-1.31640625
10600,0.0758056640625,1.1669921875,1.4501953125,-2.74609375
10650,0.1343994140625,2.375,2.09375,-1.21875
10700,0.0777587890625,1.8671875,1.728515625,-1.748046875
10750,0.08740234375,1.935546875,1.619140625,-2.099609375
10800,0.420654296875,1.3984375,0.7958984375,-2.595703125
10850,0.1558837890625,1.5830078125,1.3037109375,-2.80859375
10900,0.3193359375,2.931640625,2.28515625,-0.96044921875
10950,0.02606201171875,2.130859375,2.314453125,-1.9541015625
11000,0.087646484375,2.732421875,1.7060546875,-1.896484375
11050,0.078857421875,1.1923828125,2.484375,-1.6474609375
11100,0.09619140625,2.748046875,1.400390625,-2.96875
11150,0.1707763671875,1.4736328125,1.23046875,-2.43359375
11200,0.037322998046875,1.71484375,1.6181640625,-2.41015625
11250,0.65625,0.5400390625,0.6708984375,-2.322265625
11300,0.1025390625,2.15625,1.56640625,-2.18359375
11350,0.064208984375,1.6064453125,2.44140625,-1.662109375
11400,0.34619140625,1.11328125,1.5126953125,-1.6884765625
11450,0.3447265625,2.6640625,2.62890625,-0.89990234375
11500,0.1011962890625,2.048828125,2.37109375,-1.458984375
11550,0.61474609375,2.697265625,1.84765625,-0.646484375
11600,0.0819091796875,2.734375,1.921875,-1.91796875
11650,0.0469970703125,2.076171875,2.017578125,-1.8974609375
11700,0.07806396484375,2.12890625,1.8720703125,-1.716796875
11750,1.3125,0.96728515625,-0.308349609375,-4.23046875
11800,0.203857421875,1.212890625,1.4267578125,-1.7255859375
11850,0.1217041015625,1.951171875,1.3681640625,-2.43359375
11900,0.05926513671875,1.9150390625,1.91015625,-1.7900390625
11950,0.03118896484375,1.9130859375,2.19140625,-1.9169921875
12000,0.0079498291015625,1.701171875,2.2109375,-2.341796875
12050,0.0887451171875,1.9228515625,1.71484375,-1.8271484375
12100,0.12396240234375,2.291015625,2.369140625,-1.384765625
12150,0.42431640625,1.40625,0.833984375,-2.984375
12200,0.08587646484375,1.88671875,1.4345703125,-2.53515625
12250,0.1796875,1.7607421875,1.5205078125,-1.59375
12300,0.0020732879638671875,1.720703125,2.380859375,-2.474609375
12350,0.666015625,1.06640625,0.478759765625,-2.3203125
12400,0.056884765625,1.6494140625,1.484375,-2.3671875
12450,0.100341796875,1.7958984375,1.41796875,-2.458984375
12500,0.323486328125,1.1240234375,1.00390625,-2.244140625
12550,0.2646484375,1.4296875,1.06640625,-2.2421875
12600,0.268310546875,2.3359375,2.90234375,-0.9853515625
12650,0.0963134765625,2.3125,1.6298828125,-2.0390625
12700,0.17236328125,2.0234375,1.2314453125,-2.904296875
12750,0.0830078125,1.96875,1.345703125,-2.60546875
12800,0.09130859375,2.689453125,2.02734375,-1.62890625
12850,0.01093292236328125,2.193359375,2.01171875,-2.74609375
12900,0.12066650390625,2.404296875,1.9130859375,-1.666015625
12950,0.0509033203125,0.875,1.94140625,-2.23046875
13000,0.5869140625,2.326171875,1.716796875,-1.29296875
13050,0.00469207763671875,1.763671875,2.626953125,-2.35546875
13100,0.036956787109375,1.7021484375,1.8701171875,-2.326171875
13150,0.00608062744140625,2.412109375,2.099609375,-2.34375
13200,0.29248046875,1.4052734375,1.0087890625,-1.8935546875
13250,0.0772705078125,2.005859375,2.23828125,-1.6416015625
13300,0.27294921875,2.564453125,3.369140625,-1.021484375
13350,0.045257568359375,2.12890625,1.802734375,-2.220703125
13400,0.0977783203125,2.5,1.88671875,-1.6279296875
13450,0.0919189453125,1.46484375,1.9169921875,-1.9375
13500,0.54150390625,1.2353515625,1.5185546875,-0.880859375
13550,0.55615234375,-0.369140625,0.53466796875,-3.080078125
13600,0.10772705078125,1.7177734375,1.8193359375,-1.673828125
13650,0.79833984375,3.865234375,3.1484375,-0.289306640625
13700,0.1571044921875,1.9296875,1.8369140625,-1.419921875
13750,0.3232421875,1.6376953125,1.1005859375,-1.5
13800,1.916015625,1.84765625,3.69140625,0.9072265625
13850,0.459716796875,1.3330078125,0.7001953125,-2.85546875
13900,0.0665283203125,1.4921875,2.732421875,-1.875
13950,0.21923828125,1.1044921875,1.2431640625,-2.888671875
14000,0.04400634765625,2.181640625,2.330078125,-1.82421875
14050,0.8212890625,2.60546875,3.19921875,-0.267578125
14100,0.047607421875,2.384765625,1.771484375,-1.9599609375
14150,0.22021484375,0.9990234375,1.0361328125,-3.111328125
14200,0.04339599609375,2.265625,1.78125,-2.29296875
14250,0.10321044921875,1.482421875,1.751953125,-1.984375
14300,0.05242919921875,2.20703125,1.6806640625,-2.251953125
14350,0.0245361328125,2.546875,1.8642578125,-2.0
14400,0.0723876953125,1.30859375,2.12109375,-2.029296875
14450,0.0887451171875,2.55859375,2.3125,-1.51171875
14500,0.2078857421875,0.912109375,1.1162109375,-1.994140625
14550,0.026336669921875,2.44921875,2.265625,-1.8955078125
14600,0.0123138427734375,2.70703125,1.9580078125,-2.326171875
14650,0.1600341796875,1.2646484375,1.2333984375,-2.623046875
14700,0.460205078125,1.0927734375,0.77001953125,-2.212890625
14750,0.071533203125,2.26171875,1.984375,-1.8447265625
14800,0.054718017578125,1.7373046875,1.744140625,-2.45703125
14850,0.43896484375,1.4658203125,0.7392578125,-2.455078125
14900,0.051025390625,1.7626953125,1.689453125,-2.154296875
14950,0.07537841796875,1.8388671875,1.5693359375,-2.345703125
15000,0.058685302734375,2.01171875,1.767578125,-2.0703125
